date,start_time,end_time,duration,total_pkts,ave_rate,std_rate
2016-8-3,14:00:00,14:15:00,899.84,79821595,448.4,115.93
2016-8-4,,,,,,
2016-8-5,14:00:00,14:15:00,900.38,72340582,403.38,109.84
2016-8-6,14:00:00,14:15:00,899.99,66395749,288.86,74.92
2016-8-7,14:00:01,14:15:01,900.01,62903100,295.77,73.92
2016-8-8,14:00:00,14:15:00,900.21,70868551,369.63,90.69
2016-8-9,14:00:00,14:15:00,900,90417158,544.2,93.77
2016-8-10,14:00:01,14:15:00,899.63,74025081,367.64,89.25
2016-8-11,14:00:00,14:15:00,899.97,79678841,402.86,85.27
2016-8-12,14:00:00,14:15:00,900,71642628,358.81,85.99
2016-8-13,14:00:00,14:15:00,900.01,68957726,361.27,80.11
2016-8-14,14:00:00,14:15:00,899.95,69900867,368.84,79.53
2016-8-15,14:00:00,14:14:59,899.31,68502522,345.36,69.81
2016-8-16,14:00:00,14:15:00,899.99,70992353,350.3,76.79
2016-8-17,14:00:00,14:15:00,899.99,74280800,415.91,84.43
2016-8-18,14:00:00,14:15:00,899.99,68012854,332.41,81.94
2016-8-19,14:00:01,14:15:02,901.12,77685424,411.88,87.15
2016-8-20,14:00:00,14:15:00,900.06,66920912,344.09,79.04
2016-8-21,14:00:01,14:15:01,899.94,73346254,392.47,72.61
2016-8-22,14:00:00,14:15:00,900.11,73399593,390.26,105.35
2016-8-23,14:00:00,14:15:00,899.91,88580696,457.91,100.92
2016-8-24,14:00:01,14:15:00,899.42,79530952,442.45,111.68
2016-8-25,14:00:00,14:15:00,899.77,82880306,468.25,109.22
2016-8-26,14:00:01,14:15:00,899.53,76165457,402.54,118.56
2016-8-27,14:00:01,14:15:00,899.36,80226563,429.93,116.83
2016-8-28,14:00:00,14:15:01,900.5,63631136,296.17,96.04
2016-8-29,14:00:00,14:15:00,899.99,83948043,484.9,116.63
2016-8-30,14:00:00,14:15:00,899.92,78346134,445,100.09
2016-8-31,14:00:01,14:15:01,899.98,72287435,398.02,104.34
2016-9-1,14:00:00,14:15:00,899.99,74733692,416.99,116.51
2016-9-2,14:00:01,14:15:01,899.96,78318814,445.15,106.6
2016-9-3,14:00:00,14:15:00,899.99,87784911,503.92,105.9
2016-9-4,14:00:00,14:15:00,899.95,81078672,451.26,94.65
2016-9-5,14:00:01,14:15:01,900.47,86376038,539.44,93.99
2016-9-6,14:00:00,14:15:00,900.01,93217923,572.9,111.45
2016-9-7,14:00:00,14:15:01,900.5,78667039,436,104.05
2016-9-8,14:00:01,14:15:00,899.73,82090328,494.67,135.97
2016-9-9,14:00:00,14:15:00,899.96,79158404,450.78,104.97
2016-9-10,14:00:00,14:15:00,900.1,82572590,479.2,98.62
2016-9-11,14:00:00,14:14:59,899.09,76289418,431.25,98.96
2016-9-12,14:00:00,14:15:00,899.77,91698521,566.98,109.15
2016-9-13,14:00:00,14:15:00,899.82,87290551,497.86,121.45
2016-9-14,14:00:00,14:15:00,900.05,93767862,652.67,137.77
2016-9-15,14:00:00,14:15:00,899.69,78522459,459.72,131.51
2016-9-16,14:00:00,14:15:00,899.94,91102261,561.97,98.62
2016-9-17,14:00:00,14:15:00,900.02,86095801,518.6,102.96
2016-9-18,14:00:00,14:15:01,900.56,66965168,344.5,78.16
2016-9-19,14:00:00,14:15:00,899.97,84653991,482.2,97.67
2016-9-20,14:00:00,14:15:00,899.58,89330986,561.8,90.09
2016-9-21,14:00:00,14:15:00,899.96,96016442,628.07,107.47
2016-9-22,14:00:00,14:15:00,900.06,85766853,510.26,133.24
2016-9-23,14:00:01,14:15:00,899.39,95759561,634.85,95.16
2016-9-24,14:00:00,14:15:01,900.46,71615667,361.86,92.31
2016-9-25,14:00:01,14:15:00,899.43,76472726,424.83,92.02
2016-9-26,14:00:01,14:15:00,899.44,102402797,709.47,65.34
2016-9-27,14:00:00,14:15:00,899.92,99416724,665.42,73.96
2016-9-28,14:00:00,14:15:00,899.94,97770717,673.74,83.6
2016-9-29,14:00:01,14:15:00,899.44,101853878,711.49,73.33
2016-9-30,14:00:00,14:15:00,900.37,101148218,682.85,88.08
2016-10-1,14:00:01,14:15:00,899.56,73690125,421.17,83.67
2016-10-2,14:00:00,14:15:00,899.89,78404764,465.56,103.05
2016-10-3,14:00:00,14:15:00,899.68,102249015,714.1,58.97
2016-10-4,14:00:00,14:15:00,899.97,102467515,703.68,48.84
2016-10-5,14:00:00,14:15:00,900.61,100522011,668.41,62.47
2016-10-6,14:00:00,14:15:00,899.83,101194880,679.89,74.85
2016-10-7,14:00:00,14:15:00,900.39,102457643,693.18,58.43
2016-10-8,14:00:01,14:15:01,899.49,86236815,539.89,87.88
2016-10-9,14:00:00,14:15:00,900.1,80649840,503.05,146.19
2016-10-10,14:00:00,14:15:00,899.96,97794581,648.82,86.93
2016-10-11,14:00:00,14:15:00,900.33,100929411,699.9,84.19
2016-10-12,14:00:00,14:15:00,899.53,103432714,715.09,41.56
2016-10-13,14:00:00,14:15:00,900.32,102841389,708.18,76
2016-10-14,14:00:00,14:15:00,900.33,101654562,633.96,65.73
2016-10-15,14:00:00,14:15:00,900,33921449,219.61,79.7
2016-10-16,14:00:00,14:15:00,900,50884006,340.84,130.85
2016-10-17,,,,,,
2016-10-18,14:00:00,14:14:59,899.62,96441674,768.33,110.34
2016-10-19,14:00:00,14:15:00,899.88,74496198,581.95,131.54
2016-10-20,14:00:00,14:15:00,900.06,80954471,628.38,132.72
2016-10-21,14:00:00,14:15:00,899.67,94387717,600.78,113.47
2016-10-22,14:00:00,14:15:00,899.99,74758179,350.81,76.97
2016-10-23,14:00:00,14:15:00,899.98,64837276,279.95,68.83
2016-10-24,14:00:00,14:15:00,900.05,110191271,725.61,104.64
2016-10-25,14:00:00,14:15:00,900.13,121761177,848.68,102.68
2016-10-26,14:00:00,14:15:00,899.9,101722066,701.73,58.34
2016-10-27,14:00:00,14:15:01,900.48,101849646,620.93,61.93
2016-10-28,14:00:00,14:15:00,899.85,102249073,705.86,62.39
2016-10-29,14:00:00,14:15:00,900.45,85284712,516.57,100
2016-10-30,14:00:00,14:15:00,900.42,110358987,219.74,31.67
2016-10-31,14:00:01,14:15:01,899.99,87617184,480.2,101.89
2016-11-1,14:00:00,14:15:00,900.5,99094983,626.36,85.92
2016-11-2,14:00:00,14:15:01,900.52,98552969,675.92,98.23
2016-11-3,14:00:00,14:15:00,899.59,75974929,413.05,98.08
2016-11-4,14:00:00,14:15:00,899.85,101611751,657.42,62.12
2016-11-5,14:00:01,14:15:01,900.57,81943503,443.13,63.77
2016-11-6,14:00:00,14:15:00,899.95,72009985,354.83,91.91
2016-11-7,14:00:00,14:15:01,901.34,109520364,694.37,114.63
2016-11-8,14:00:00,14:15:00,900,118444620,753.39,87.52
2016-11-9,14:00:00,14:15:00,899.64,110016889,748.1,89.6
2016-11-10,14:00:00,14:15:00,900.1,108918714,747.69,154.78
2016-11-11,14:00:00,14:15:00,899.88,101174387,670.76,130.55
2016-11-12,14:00:00,14:15:00,900,75286910,437.14,107.14
2016-11-13,14:00:00,14:15:00,900.33,83689239,488.3,105.55
2016-11-14,14:00:00,14:15:00,900.61,118865602,866.24,74.58
2016-11-15,14:00:00,14:15:00,900.19,111310684,759.92,91.41
2016-11-16,14:00:00,14:15:00,900.4,92207539,743.77,120.54
2016-11-17,14:00:00,14:14:59,898.8,97815284,820.95,98.7
2016-11-18,14:00:01,14:15:00,899.82,88213226,706.8,95.66
2016-11-19,14:00:00,14:14:59,899.16,62885760,495.93,99.77
2016-11-20,14:00:01,14:15:00,899.42,52407367,394.11,82.53
2016-11-21,14:00:00,14:15:00,899.39,82640249,697.86,114.11
2016-11-22,14:00:00,14:15:00,900.44,105490783,719.55,100.8
2016-11-23,14:00:01,14:15:00,899.32,75965210,432.48,78.52
2016-11-24,14:00:00,14:15:00,900.13,97014548,626.73,90.64
2016-11-25,14:00:00,14:15:00,900.48,90776580,564.06,104.02
2016-11-26,14:00:00,14:15:00,900.02,64930781,318.57,79.75
2016-11-27,14:00:00,14:15:00,899.91,56651810,443.12,80.4
2016-11-28,14:00:00,14:15:00,899.93,73376772,572.81,105.26
2016-11-29,14:00:00,14:15:00,899.8,89600099,748.04,123.41
2016-11-30,14:00:00,14:15:00,900.06,101398664,899.13,79.94
2016-12-1,14:00:00,14:15:01,900.5,99795401,629.31,110.74
2016-12-2,14:00:00,14:15:00,900.04,113601183,808.43,90.87
2016-12-3,14:00:01,14:15:00,899.68,88409693,556.69,120.51
2016-12-4,14:00:01,14:15:01,900.02,70961671,396.18,88.57
2016-12-5,14:00:00,14:15:00,899.96,107453954,732.09,88.2
2016-12-6,14:00:00,14:15:00,899.91,102501979,664.99,88.62
2016-12-7,14:00:00,14:15:00,900.34,100472271,676.84,75.2
2016-12-8,14:00:01,14:15:00,899.51,97510608,640.57,74.47
2016-12-9,14:00:00,14:15:00,900.45,101968770,723.51,69.58
2016-12-10,14:00:00,14:14:59,899.18,76187324,417.94,89.04
2016-12-11,14:00:02,14:15:00,898.6,66667021,331.06,85.46
2016-12-12,14:00:00,14:15:00,900.02,100150805,689.34,89.56
2016-12-13,14:00:00,14:15:01,900.47,124811641,913.23,61.57
2016-12-14,14:00:00,14:15:00,900.03,107690247,715.86,144.7
2016-12-15,14:00:00,14:15:00,900.12,110011169,684.29,104.17
2016-12-16,14:00:01,14:15:00,899.35,114123607,779.37,114.52
2016-12-17,14:00:00,14:15:00,899.99,71913516,350.25,121.09
2016-12-18,14:00:01,14:15:00,899.47,94995818,611.8,146.16
2016-12-19,14:00:00,14:15:00,900.05,106193976,674.6,114.83
2016-12-20,14:00:00,14:15:00,899.71,112688730,776.73,118.04
2016-12-21,14:00:00,14:15:00,900.05,114957429,819.79,92.4
2016-12-22,14:00:00,14:15:00,900.11,100083604,609.39,102.08
2016-12-23,14:00:00,14:15:00,899.96,74400520,401.17,71.34
2016-12-24,14:00:00,14:15:00,899.58,76029317,452.34,84.9
2016-12-25,14:00:01,14:15:01,900.11,61488100,287.08,58.28
2016-12-26,14:00:00,14:15:00,899.99,98536390,583.23,91.42
2016-12-27,14:00:00,14:15:01,900.55,85373583,492.13,75.84
2016-12-28,14:00:00,14:15:00,900.12,85824632,493.45,111.68
2016-12-29,14:00:00,14:15:00,899.97,79541364,399.74,78.21
2016-12-30,14:00:01,14:15:01,900,67562820,314.51,76.82
2016-12-31,14:00:00,14:15:00,900.06,64624748,278.89,77.64
2017-1-1,14:00:00,14:14:59,899.09,64679335,313.87,82.96
2017-1-2,14:00:00,14:15:00,899.45,68045577,356.91,104.78
2017-1-3,14:00:00,14:15:00,899.9,62876575,304.45,83.31
2017-1-4,14:00:01,14:15:01,899.95,79388272,459.75,123.07
2017-1-5,14:00:00,14:15:00,899.94,77588547,416.26,94.51
2017-1-6,14:00:00,14:15:00,899.89,97362331,608.42,129.25
2017-1-7,14:00:00,14:15:00,899.91,82254794,487.71,113.63
2017-1-8,14:00:00,14:15:00,899.95,70161785,373.15,115.13
2017-1-9,14:00:01,14:15:00,899.67,88096549,567.67,102.46
2017-1-10,14:00:01,14:15:00,899.96,105537249,659.03,96.93
2017-1-11,14:00:00,14:15:01,900.1,111858334,715.31,87.73
2017-1-12,14:00:00,14:15:00,899.86,122009239,795.24,104.26
2017-1-13,14:00:01,14:15:01,899.96,106056058,644.67,103.37
2017-1-14,14:00:00,14:15:00,900.08,82065022,478.91,110.69
2017-1-15,14:00:00,14:15:00,899.98,81462146,486.2,111.96
2017-1-16,14:00:00,14:15:00,900.18,124260722,876.93,88.06
2017-1-17,,,,,,
2017-1-18,14:00:01,14:15:00,899.3,118247460,817.16,100.97
2017-1-19,14:00:00,14:15:00,899.91,117223899,806.28,102.63
2017-1-20,14:00:00,14:15:00,899.85,101492118,681.03,75.38
2017-1-21,14:00:00,14:15:00,900,87070637,582.49,108.74
2017-1-22,14:00:01,14:15:00,899.39,93337911,624.37,105.43
2017-1-23,14:00:00,14:15:00,899.8,100062356,672.32,77.2
2017-1-24,14:00:01,14:15:03,901.5,102794589,734.16,57.18
2017-1-25,14:00:00,14:15:00,899.97,92474198,560.82,103.55
2017-1-26,14:00:00,14:14:59,899.72,99733536,683.75,86.11
2017-1-27,14:00:01,14:15:00,899.19,97091049,661.42,109.15
2017-1-28,14:00:00,14:15:00,900.28,84407273,518.21,107.67
2017-1-29,14:00:00,14:15:00,899.98,82931217,510.87,114.93
2017-1-30,14:00:00,14:15:00,900.43,97682292,620.11,80.39
2017-1-31,14:00:00,14:15:00,899.98,91338508,583.25,115.69
2017-2-1,14:00:00,14:15:00,899.87,87173552,550.07,130.21
2017-2-2,14:00:00,14:15:01,900.38,94279119,614.76,130.51
2017-2-3,14:00:00,14:15:01,900.51,94249151,589.92,84.7
2017-2-4,14:00:01,14:15:00,899.27,92294766,599.62,86.69
2017-2-5,14:00:00,14:15:00,899.7,93736281,568.16,117.55
2017-2-6,14:00:00,14:15:00,899.97,86368166,519.6,97.14
2017-2-7,14:00:00,14:15:01,900.06,98847017,666.7,77.83
2017-2-8,14:00:00,14:15:00,900.4,102579965,747.95,81.45
2017-2-9,14:00:00,14:15:00,900.64,100307734,684.98,76.85
2017-2-10,14:00:00,14:15:00,900.35,94955061,627.95,93.64
2017-2-11,14:00:00,14:15:00,899.79,90177851,586.79,94.85
2017-2-12,14:00:00,14:15:00,899.85,99371737,676.36,132.69
2017-2-13,14:00:00,14:15:00,900.35,99725085,681.2,126.36
2017-2-14,14:00:00,14:15:00,900.09,108417986,771.55,145.05
2017-2-15,14:00:00,14:15:00,899.95,109672908,816.28,137.2
2017-2-16,14:00:01,14:15:00,899.14,100858444,687.94,148.9
2017-2-17,14:00:00,14:15:00,900.05,106435402,748.73,119.54
2017-2-18,,,,,,
2017-2-19,14:00:00,14:15:01,900.57,97486248,669.35,138.05
2017-2-20,14:00:00,14:15:00,899.7,106910987,726.81,126.16
2017-2-21,14:00:00,14:15:00,899.39,106576708,728.54,118.63
2017-2-22,14:00:01,14:15:00,899.47,104892428,731.67,143.62
2017-2-23,14:00:01,14:15:00,899.41,104458013,724.77,98.49
2017-2-24,14:00:00,14:15:01,900.57,130327342,944.55,36.69
2017-2-25,14:00:00,14:15:01,900.48,93123646,619.65,104.08
2017-2-26,14:00:00,14:15:01,900.54,93358918,661.95,126.02
2017-2-27,14:00:00,14:15:00,900.13,100196873,669,118.87
2017-2-28,14:00:00,14:15:00,899.99,107715616,730.16,110.78
2017-3-1,,,,,,
2017-3-2,14:00:00,14:15:00,899.99,95680521,608.61,104.46
2017-3-3,,,,,,
2017-3-4,14:00:00,14:15:00,900.36,84793132,493.14,93.82
2017-3-5,14:00:00,14:15:00,900.32,90554393,556.73,81.52
2017-3-6,14:00:00,14:15:00,900.17,106462899,693.01,112.58
2017-3-7,14:00:00,14:15:00,900.1,103879686,690.77,159.56
2017-3-8,14:00:00,14:15:00,899.93,108496925,745.55,112.33
2017-3-9,14:00:00,14:15:00,899.98,103460605,663.55,106.17
2017-3-10,14:00:00,14:15:00,900.08,102290930,738.11,106.19
2017-3-11,14:00:00,14:15:00,899.97,95990028,620.2,118.05
2017-3-12,14:00:00,14:15:00,900.1,96185789,644.24,102.01
2017-3-13,14:00:00,14:15:00,900.04,103537647,688.68,119.41
2017-3-14,14:00:00,14:15:00,899.98,111279187,758.78,127.25
2017-3-15,14:00:00,14:15:00,900.28,108000901,753.48,127.96
2017-3-16,14:00:00,14:15:00,900.25,112306472,776.37,129.61
2017-3-17,14:00:00,14:15:00,900.05,100597331,657.15,132.11
2017-3-18,14:00:00,14:15:00,900,79525447,463.66,95.87
2017-3-19,14:00:00,14:15:00,900.14,87679793,563.98,93.27
2017-3-20,14:00:00,14:15:00,900.03,85564025,552.89,102.73
2017-3-21,14:00:00,14:15:00,899.99,106633705,708.08,154.39
2017-3-22,14:00:00,14:15:00,900.02,106078889,722.38,137.33
2017-3-23,14:00:00,14:15:00,899.96,101700719,671.03,139.04
2017-3-24,14:00:00,14:15:00,900.16,93971755,613.97,144.58
2017-3-25,14:00:00,14:15:00,900.34,79703405,481.11,90.59
2017-3-26,14:00:00,14:15:00,899.98,89833723,613.07,122.9
2017-3-27,14:00:00,14:15:00,900.07,92163976,595.12,125.4
2017-3-28,14:00:00,14:15:00,900.04,111654476,846.64,141.04
2017-3-29,14:00:00,14:15:00,900,101824663,666.26,162.98
2017-3-30,14:00:00,14:15:00,900.05,105327885,729.37,119.06
2017-3-31,14:00:00,14:15:00,899.96,103840295,729.29,145.71
2017-4-1,14:00:00,14:15:00,900.09,105660122,720.89,98.03
2017-4-2,14:00:00,14:15:00,900.14,99588578,638.63,127.65
2017-4-3,14:00:00,14:15:00,899.98,99749159,650.62,157.91
2017-4-4,14:00:00,14:15:00,900.14,78618697,640.25,126.29
2017-4-5,14:00:00,14:15:00,899.98,101021098,711.49,138.62
2017-4-6,14:00:00,14:15:00,900.02,107809163,789.57,122.7
2017-4-7,14:00:00,14:15:00,899.81,122443363,894.53,81.21
2017-4-8,14:00:00,14:15:01,900.54,89396253,601.52,143.21
2017-4-9,14:00:00,14:15:00,900.16,78637464,468.43,142.44
2017-4-10,14:00:00,14:15:00,900,124221778,935.05,52.54
2017-4-11,14:00:00,14:15:00,900.15,124069061,919.91,73.58
2017-4-12,14:00:00,14:15:00,900,124790342,900.81,85.26
2017-4-13,14:00:00,14:15:00,900,124091595,935.33,50.32
2017-4-14,14:00:00,14:15:00,899.66,127403093,941.19,39.4
2017-4-15,14:00:00,14:15:00,900.19,92147576,557.49,123.02
2017-4-16,14:00:00,14:15:00,900.1,99463972,653.7,126.45
2017-4-17,14:00:00,14:15:00,899.57,128164562,955.41,34.47
2017-4-18,14:00:01,14:15:00,898.97,126209779,968.99,15.12
2017-4-19,14:00:00,14:15:00,899.83,120062553,893.87,68.32
2017-4-20,14:00:00,14:15:00,900.14,128464673,970.93,8.54
2017-4-21,14:00:00,14:15:00,900.16,126922664,958.32,30.81
2017-4-22,14:00:00,14:15:00,900.11,90386682,606.47,96.19
2017-4-23,14:00:00,14:15:00,900.07,87538320,585.75,114.43
2017-4-24,14:00:00,14:15:00,900.05,128401442,967.44,17.7
2017-4-25,14:00:00,14:15:00,900.25,127249295,949.38,47.29
2017-4-26,14:00:00,14:15:00,899.98,129465933,964.74,19.26
2017-4-27,14:00:00,14:15:00,900.13,123736708,957.91,37.02
2017-4-28,14:00:00,14:15:00,900.1,128080712,959.15,24.62
2017-4-29,14:00:00,14:15:00,900.06,87393646,574.55,128.85
2017-4-30,14:00:00,14:15:00,899.96,92654853,627.64,148.59
2017-5-1,14:00:00,14:15:00,900.07,105518993,693.09,141.38
2017-5-2,14:00:00,14:15:00,899.93,122431555,891.3,94.15
2017-5-3,14:00:00,14:15:00,900.23,86555627,526.17,96.79
2017-5-4,14:00:00,14:15:00,900.16,82536490,541.63,106.19
2017-5-5,14:00:00,14:15:00,900.12,89717003,579.53,128.4
2017-5-6,14:00:00,14:15:00,900.28,88366386,573.22,134.44
2017-5-7,14:00:00,14:15:00,900.14,74761482,500.19,92.42
2017-5-8,14:00:00,14:15:00,899.99,134494032,963.99,22.77
2017-5-9,14:00:00,14:15:00,900,130199431,957.88,28.49
2017-5-10,14:00:00,14:15:01,900.77,133691667,953.91,33.89
2017-5-11,14:00:00,14:15:00,899.75,128642595,965.51,17.15
2017-5-12,14:00:00,14:15:00,900.19,128315041,967.13,19.73
2017-5-13,14:00:00,14:15:00,900.29,95967980,563.39,126.62
2017-5-14,14:00:00,14:15:00,900.4,105822639,756.98,117.29
2017-5-15,14:00:00,14:15:00,900.38,134104392,969.88,7.22
2017-5-16,14:00:00,14:15:00,900.08,130123068,972.21,0.86
2017-5-17,14:00:00,14:15:00,900.15,129468119,971.99,2.94
2017-5-18,14:00:00,14:15:00,900.2,126698401,972.95,1.33
2017-5-19,14:00:00,14:15:00,900.05,133098754,971.25,2.95
2017-5-20,14:00:00,14:15:00,899.78,108403192,777.84,109.87
2017-5-21,14:00:00,14:15:00,899.86,91531811,626.86,135.9
2017-5-22,14:00:00,14:15:00,900.18,124570792,973.19,1.8
2017-5-23,14:00:00,14:15:01,900.62,128229939,972.21,3.2
2017-5-24,14:00:00,14:15:00,900.01,127937837,972.67,0.73
2017-5-25,14:00:00,14:15:00,900.16,128140857,969.25,11.81
2017-5-26,14:00:00,14:15:00,900.17,127631611,972.33,3.24
2017-5-27,14:00:00,14:15:00,900.18,110853444,788.13,136.73
2017-5-28,14:00:00,14:15:00,900.11,104439607,734.38,171.98
2017-5-29,14:00:00,14:15:00,900.1,126335935,965.42,21.14
2017-5-30,14:00:00,14:15:00,900.37,127160375,972.85,1.49
2017-5-31,14:00:00,14:15:00,900.26,122127556,970.21,14.44
2017-6-1,14:00:00,14:15:00,900.11,124202995,968.24,18.44
2017-6-2,14:00:00,14:15:00,899.91,123757475,948.65,38
2017-6-3,14:00:00,14:15:00,899.61,98191786,681.67,158.19
2017-6-4,14:00:00,14:15:00,900.27,91939002,623.39,115.72
2017-6-5,14:00:00,14:15:00,900.48,126162094,973.02,0.94
2017-6-6,14:00:00,14:15:00,900.02,123522236,973.62,2.69
2017-6-7,14:00:00,14:15:00,900.12,128230278,972.63,0.92
2017-6-8,14:00:00,14:15:00,900,126720024,972.94,0.62
2017-6-9,14:00:00,14:15:00,900.13,124401198,973.44,0.9
2017-6-10,14:00:00,14:15:00,900.18,99141563,676.03,130.7
2017-6-11,14:00:00,14:15:00,900.04,100780616,705.95,120.67
2017-6-12,14:00:00,14:15:00,900.1,124005435,973.52,0.57
2017-6-13,14:00:00,14:15:00,900.14,127862250,972.7,0.61
2017-6-14,14:00:00,14:15:00,899.91,128828049,972.49,0.97
2017-6-15,14:00:00,14:15:00,900.41,108718790,976.79,0.87
2017-6-16,14:00:00,14:15:00,899.92,108202350,963.92,31.78
2017-6-17,14:00:00,14:15:00,900.11,71805744,548.71,114.04
2017-6-18,14:00:00,14:15:00,899.95,76582169,662.87,131.9
2017-6-19,14:00:00,14:15:00,899.85,107807635,976.97,0.6
2017-6-20,14:00:00,14:15:00,899.97,109043740,976.71,0.62
2017-6-21,14:00:00,14:15:00,899.99,108394717,976.85,0.88
2017-6-22,14:00:00,14:15:00,900.04,109168977,976.69,0.98
2017-6-23,14:00:00,14:15:00,900.18,126036928,973.09,2.77
2017-6-24,14:00:00,14:15:00,899.93,94089138,637.66,102.93
2017-6-25,14:00:00,14:15:00,900.01,86477776,551.95,113.15
2017-6-26,14:00:00,14:15:00,899.97,125378675,973.19,1.17
2017-6-27,14:00:00,14:15:00,900.03,127460010,972.44,2.6
2017-6-28,14:00:00,14:15:00,900.01,125821389,973.13,0.61
2017-6-29,14:00:00,14:15:00,900.14,123145576,973.71,0.69
2017-6-30,14:00:00,14:15:00,900.02,126839793,972.72,2.97
2017-7-1,14:00:00,14:15:00,899.93,91925316,600.46,102.75
2017-7-2,14:00:00,14:15:00,900.06,102611592,674.43,100.97
2017-7-3,14:00:00,14:15:00,899.95,128180773,971.6,5.67
2017-7-4,14:00:00,14:15:00,900.03,127345106,972.8,0.78
2017-7-5,14:00:00,14:15:00,899.63,127837862,970.29,13.21
2017-7-6,14:00:00,14:15:00,900.05,122346560,973.86,0.84
2017-7-7,14:00:00,14:15:00,900,121284440,971.85,12.31
2017-7-8,14:00:00,14:15:00,900.04,84937344,563.78,128.81
2017-7-9,14:00:00,14:15:00,900.22,100113431,576.41,136.12
2017-7-10,14:00:00,14:15:00,899.99,124508879,973.18,2.78
2017-7-11,14:00:00,14:15:00,899.89,125806292,973.13,0.77
2017-7-12,14:00:00,14:15:00,900.11,125402544,973.21,1.47
2017-7-13,14:00:00,14:15:00,900.05,124407240,972.98,3.62
2017-7-14,14:00:00,14:15:00,900.17,123429591,950.55,45.2
2017-7-15,14:00:00,14:15:00,899.9,90666503,649.18,118.74
2017-7-16,14:00:00,14:15:00,899.96,91954935,639.04,104.51
2017-7-17,14:00:00,14:15:00,900.03,112893554,881.62,82.28
2017-7-18,14:00:00,14:15:00,899.88,121052072,973.15,5.16
2017-7-19,14:00:00,14:15:00,899.79,125003662,970.64,13.54
2017-7-20,14:00:00,14:15:00,899.83,120090951,974.35,1.22
2017-7-21,14:00:00,14:15:00,899.66,122850796,952.2,46.75
2017-7-22,14:00:00,14:15:00,899.95,89120463,609.83,118.02
2017-7-23,14:00:00,14:15:00,900.26,90832995,579.91,130.89
2017-7-24,14:00:00,14:15:00,900.17,118703704,887.08,76.64
2017-7-25,14:00:00,14:15:00,900.09,121461846,974.02,1.17
2017-7-26,14:00:00,14:15:00,899.9,119871145,926.42,57.72
2017-7-27,14:00:00,14:15:00,899.98,117342510,953.26,45.14
2017-7-28,14:00:00,14:15:00,899.84,119603045,966.8,20.38
2017-7-29,14:00:00,14:15:00,900.05,81200262,526.61,128.9
2017-7-30,14:00:00,14:15:00,900.01,70321633,419.04,95.46
2017-7-31,14:00:00,14:15:00,900.3,103235401,747.9,126.51
2017-8-1,14:00:00,14:15:00,899.97,111895448,824.86,113.68
2017-8-2,14:00:00,14:15:00,899.97,113386791,871.2,90.4
2017-8-3,14:00:00,14:15:00,900.1,99806107,700.89,129.08
2017-8-4,14:00:00,14:15:00,900.2,93993267,655.46,139.66
2017-8-5,,,,,,
2017-8-6,14:00:00,14:15:00,900.12,81497338,502.4,136.09
2017-8-7,14:00:00,14:15:00,900.18,92674831,584.29,148.67
2017-8-8,14:00:00,14:15:00,900.03,90907725,632.62,147.53
2017-8-9,14:00:00,14:15:00,899.89,86411528,570.8,119.62
2017-8-10,14:00:00,14:15:00,899.88,91325921,575.75,114.54
2017-8-11,14:00:00,14:15:00,900.08,69632870,416.74,106.56
2017-8-12,14:00:00,14:15:00,900.5,70220762,402.24,118.26
2017-8-13,14:00:00,14:15:00,900.18,66030687,361.16,97.53
2017-8-14,14:00:00,14:15:00,900.21,71552856,396.21,104.4
2017-8-15,14:00:00,14:15:00,900.33,82381418,506.71,113.95
2017-8-16,14:00:00,14:15:00,900.06,72029288,414.41,96.23
2017-8-17,14:00:00,14:15:00,899.83,95560760,661.62,133.74
2017-8-18,14:00:00,14:15:00,900.22,99461319,661.89,123.56
2017-8-19,14:00:00,14:15:00,900.02,83511863,528.23,124.79
2017-8-20,14:00:00,14:15:00,899.99,91567625,660.91,107.24
2017-8-21,14:00:00,14:15:00,900.19,114494246,784.72,112.9
2017-8-22,14:00:00,14:15:00,899.83,105172933,670.28,131.86
2017-8-23,14:00:00,14:15:00,900.13,124240112,874.27,84.54
2017-8-24,14:00:00,14:15:00,899.94,120931294,915.63,80.7
2017-8-25,14:00:00,14:15:00,900.44,97578374,655.26,141.88
2017-8-26,14:00:00,14:15:00,900.09,86588009,569.59,151.68
2017-8-27,14:00:00,14:15:00,900.01,83777725,527.81,174.27
2017-8-28,14:00:00,14:15:00,899.99,101311752,673.7,135.59
2017-8-29,14:00:00,14:15:00,899.78,106762570,756.74,121.63
2017-8-30,14:00:00,14:15:00,900.26,107933608,738.35,132.22
2017-8-31,14:00:00,14:15:00,900.05,99219726,632.62,127.09
2017-9-1,14:00:00,14:15:00,900.02,95793566,634.48,100.45
2017-9-2,14:00:00,14:15:00,899.98,86107795,594.31,139.14
2017-9-3,14:00:00,14:15:00,899.98,86961462,545.65,167.31
2017-9-4,14:00:00,14:15:00,900.12,96408529,606.67,108.46
2017-9-5,14:00:00,14:15:00,900.04,90499794,589.89,118.02
2017-9-6,14:00:00,14:15:00,900.14,103939068,683.18,120.28
2017-9-7,14:00:00,14:15:00,900.07,90347995,608.79,130.64
2017-9-8,14:00:00,14:15:00,900.13,83561237,534.71,127.44
2017-9-9,14:00:00,14:15:00,899.98,84504541,527.56,126.13
2017-9-10,14:00:00,14:15:00,900.2,73396483,437.64,111.08
