dataset,algorithm,quantity,rmse,train_time,predict_time,n_ins,n_outs,n_filters,n_kernels,n_epochs,n_batch,n_diff,res_sizes,n_leaking_rate,spectral_rads,n_nodes,p_params,d_params,q_params,t_params,P_params,D_params,Q_params,m_params
longterm,sarima,packetrate,19244775.19,2.735964515,0.029820943,,,,,,,,,,,,1,0,0,1,0,2,0,ct
longterm,sarima,packetrate,19368964.23,1.220596645,0.029756851,,,,,,,,,,,,1,0,0,2,0,0,0,ct
longterm,sarima,packetrate,19139390.66,1.672498096,0.029796711,,,,,,,,,,,,1,0,0,2,0,1,0,ct
longterm,sarima,packetrate,19014977.57,3.754249602,0.02981193,,,,,,,,,,,,1,0,0,2,0,2,0,ct
longterm,sarima,packetrate,19327629.7,0.144296135,0.011361509,,,,,,,,,,,,1,0,1,0,0,0,0,n
longterm,sarima,packetrate,17465195.44,0.319563233,0.011733296,,,,,,,,,,,,1,0,1,0,0,1,0,n
longterm,sarima,packetrate,17457218.38,0.540399255,0.011916034,,,,,,,,,,,,1,0,1,0,0,2,0,n
longterm,sarima,packetrate,17493274.69,0.995095035,0.011446061,,,,,,,,,,,,1,0,1,1,0,0,0,n
longterm,sarima,packetrate,19688317.94,0.530700934,0.012793184,,,,,,,,,,,,1,0,1,1,0,1,0,n
longterm,sarima,packetrate,17497853.93,1.790939453,0.012183388,,,,,,,,,,,,1,0,1,1,0,2,0,n
longterm,sarima,packetrate,17458474.14,1.460841292,0.011776129,,,,,,,,,,,,1,0,1,2,0,0,0,n
longterm,sarima,packetrate,17214504.95,1.461235708,0.013161672,,,,,,,,,,,,1,0,1,2,0,1,0,n
longterm,sarima,packetrate,17478638.42,1.787575566,0.012504606,,,,,,,,,,,,1,0,1,2,0,2,0,n
longterm,sarima,packetrate,19177552.72,0.614312254,0.016310091,,,,,,,,,,,,1,0,1,0,0,0,0,c
longterm,sarima,packetrate,17912967.1,0.749849551,0.017144273,,,,,,,,,,,,1,0,1,0,0,1,0,c
longterm,sarima,packetrate,17903600.43,1.079215108,0.017550575,,,,,,,,,,,,1,0,1,0,0,2,0,c
longterm,sarima,packetrate,18563816.48,1.092963804,0.016349888,,,,,,,,,,,,1,0,1,1,0,0,0,c
longterm,sarima,packetrate,18267103.94,2.817580265,0.017195073,,,,,,,,,,,,1,0,1,1,0,1,0,c
longterm,sarima,packetrate,17605686.13,3.44359381,0.017628871,,,,,,,,,,,,1,0,1,1,0,2,0,c
longterm,sarima,packetrate,18490899.51,1.500260099,0.017165885,,,,,,,,,,,,1,0,1,2,0,0,0,c
longterm,sarima,packetrate,18064431.73,4.195960492,0.017206665,,,,,,,,,,,,1,0,1,2,0,1,0,c
longterm,sarima,packetrate,17626638.27,3.858975649,0.017599831,,,,,,,,,,,,1,0,1,2,0,2,0,c
longterm,sarima,packetrate,19251408.91,0.392036671,0.016334913,,,,,,,,,,,,1,0,1,0,0,0,0,t
longterm,sarima,packetrate,18859073.69,0.717231737,0.017172446,,,,,,,,,,,,1,0,1,0,0,1,0,t
longterm,sarima,packetrate,18873202.87,1.029168934,0.017504672,,,,,,,,,,,,1,0,1,0,0,2,0,t
longterm,sarima,packetrate,19248347.38,1.096814821,0.016283884,,,,,,,,,,,,1,0,1,1,0,0,0,t
longterm,sarima,packetrate,18970812.48,2.604746578,0.017143691,,,,,,,,,,,,1,0,1,1,0,1,0,t
longterm,sarima,packetrate,18160568.61,2.861696451,0.018256429,,,,,,,,,,,,1,0,1,1,0,2,0,t
longterm,sarima,packetrate,19147136.41,1.829822725,0.01711241,,,,,,,,,,,,1,0,1,2,0,0,0,t
longterm,sarima,packetrate,18759825.84,4.32231931,0.017162296,,,,,,,,,,,,1,0,1,2,0,1,0,t
longterm,sarima,packetrate,18089349.01,3.935285162,0.017454064,,,,,,,,,,,,1,0,1,2,0,2,0,t
longterm,sarima,packetrate,19189529.69,0.485491048,0.028361564,,,,,,,,,,,,1,0,1,0,0,0,0,ct
longterm,sarima,packetrate,18780337.67,0.861875433,0.029691588,,,,,,,,,,,,1,0,1,0,0,1,0,ct
longterm,sarima,packetrate,18792379.63,1.218272905,0.03008906,,,,,,,,,,,,1,0,1,0,0,2,0,ct
longterm,sarima,packetrate,19185573.52,1.306714931,0.028494234,,,,,,,,,,,,1,0,1,1,0,0,0,ct
longterm,sarima,packetrate,18903965.65,3.037946187,0.029796837,,,,,,,,,,,,1,0,1,1,0,1,0,ct
longterm,sarima,packetrate,18114325.5,3.294951013,0.03007356,,,,,,,,,,,,1,0,1,1,0,2,0,ct
longterm,sarima,packetrate,19089385.27,2.135965172,0.029759822,,,,,,,,,,,,1,0,1,2,0,0,0,ct
longterm,sarima,packetrate,18701162.23,4.936271587,0.029786795,,,,,,,,,,,,1,0,1,2,0,1,0,ct
longterm,sarima,packetrate,18037628.28,4.445652151,0.030068112,,,,,,,,,,,,1,0,1,2,0,2,0,ct
longterm,sarima,packetrate,17465307.99,0.296434129,0.011673272,,,,,,,,,,,,1,0,2,0,0,0,0,n
longterm,sarima,packetrate,17382476.74,0.457522977,0.011961219,,,,,,,,,,,,1,0,2,0,0,1,0,n
longterm,sarima,packetrate,17543062.42,0.982286043,0.01270277,,,,,,,,,,,,1,0,2,0,0,2,0,n
longterm,sarima,packetrate,17463434.81,0.98423398,0.011737326,,,,,,,,,,,,1,0,2,1,0,0,0,n
longterm,sarima,packetrate,17498501.16,1.801977486,0.012096567,,,,,,,,,,,,1,0,2,1,0,1,0,n
longterm,sarima,packetrate,17532777.35,0.840411466,0.014152891,,,,,,,,,,,,1,0,2,1,0,2,0,n
longterm,sarima,packetrate,17518616.86,1.459690952,0.012236166,,,,,,,,,,,,1,0,2,2,0,0,0,n
longterm,sarima,packetrate,16177040.78,3.57609085,0.015114337,,,,,,,,,,,,1,0,2,2,0,1,0,n
longterm,sarima,packetrate,17468127.78,2.593649615,0.014820333,,,,,,,,,,,,1,0,2,2,0,2,0,n
longterm,sarima,packetrate,17718639.49,1.017081509,0.017165054,,,,,,,,,,,,1,0,2,0,0,0,0,c
longterm,sarima,packetrate,17669857.73,1.162870011,0.017544435,,,,,,,,,,,,1,0,2,0,0,1,0,c
longterm,sarima,packetrate,17720853.28,1.587236974,0.01934955,,,,,,,,,,,,1,0,2,0,0,2,0,c
longterm,sarima,packetrate,17815287.34,1.841310252,0.01721563,,,,,,,,,,,,1,0,2,1,0,0,0,c
longterm,sarima,packetrate,17517262.84,3.982422292,0.01756994,,,,,,,,,,,,1,0,2,1,0,1,0,c
longterm,sarima,packetrate,1.36122E+15,5.328218959,0.019354108,,,,,,,,,,,,1,0,2,1,0,2,0,c
longterm,sarima,packetrate,17870225.63,4.045928509,0.017243629,,,,,,,,,,,,1,0,2,2,0,0,0,c
longterm,sarima,packetrate,15782212.21,6.397322216,0.017578016,,,,,,,,,,,,1,0,2,2,0,1,0,c
longterm,sarima,packetrate,17071520.93,5.832504311,0.01937884,,,,,,,,,,,,1,0,2,2,0,2,0,c
longterm,sarima,packetrate,18476193.45,0.762027976,0.017193133,,,,,,,,,,,,1,0,2,0,0,0,0,t
longterm,sarima,packetrate,18453461.86,1.184125119,0.017567727,,,,,,,,,,,,1,0,2,0,0,1,0,t
longterm,sarima,packetrate,18503619.87,1.401303018,0.018956861,,,,,,,,,,,,1,0,2,0,0,2,0,t
longterm,sarima,packetrate,18447539.25,1.74623572,0.017112784,,,,,,,,,,,,1,0,2,1,0,0,0,t
longterm,sarima,packetrate,17887893.68,3.241335939,0.018316252,,,,,,,,,,,,1,0,2,1,0,1,0,t
longterm,sarima,packetrate,17920118.27,5.221902717,0.019237646,,,,,,,,,,,,1,0,2,1,0,2,0,t
longterm,sarima,packetrate,18402234.15,3.77497462,0.01713249,,,,,,,,,,,,1,0,2,2,0,0,0,t
longterm,sarima,packetrate,16053827.1,5.691460658,0.018164202,,,,,,,,,,,,1,0,2,2,0,1,0,t
longterm,sarima,packetrate,17254362.99,5.73185516,0.019239638,,,,,,,,,,,,1,0,2,2,0,2,0,t
longterm,sarima,packetrate,18409807.76,0.92204985,0.029609619,,,,,,,,,,,,1,0,2,0,0,0,0,ct
longterm,sarima,packetrate,18385992.98,1.398951797,0.030921356,,,,,,,,,,,,1,0,2,0,0,1,0,ct
longterm,sarima,packetrate,18426654.14,1.594611234,0.03233316,,,,,,,,,,,,1,0,2,0,0,2,0,ct
longterm,sarima,packetrate,18401733.41,2.0761278,0.029712702,,,,,,,,,,,,1,0,2,1,0,0,0,ct
longterm,sarima,packetrate,17849779.72,3.709085439,0.030727502,,,,,,,,,,,,1,0,2,1,0,1,0,ct
longterm,sarima,packetrate,17885289.48,5.924364286,0.032305249,,,,,,,,,,,,1,0,2,1,0,2,0,ct
longterm,sarima,packetrate,18359172.51,4.178178728,0.029678029,,,,,,,,,,,,1,0,2,2,0,0,0,ct
longterm,sarima,packetrate,1.50E+18,6.333615688,0.030521753,,,,,,,,,,,,1,0,2,2,0,1,0,ct
longterm,sarima,packetrate,17298540.2,6.351102923,0.032448653,,,,,,,,,,,,1,0,2,2,0,2,0,ct
longterm,sarima,packetrate,20079695.74,0.039011204,0.012097449,,,,,,,,,,,,1,1,0,0,0,0,0,n
longterm,sarima,packetrate,17486883.86,0.265781242,0.012650161,,,,,,,,,,,,1,1,0,0,0,1,0,n
longterm,sarima,packetrate,17458562.14,0.37697445,0.013219995,,,,,,,,,,,,1,1,0,0,0,2,0,n
longterm,sarima,packetrate,20085695.58,0.102299095,0.012491871,,,,,,,,,,,,1,1,0,1,0,0,0,n
longterm,sarima,packetrate,17453345.43,0.358942363,0.012582034,,,,,,,,,,,,1,1,0,1,0,1,0,n
longterm,sarima,packetrate,17519028.33,1.457006826,0.014048103,,,,,,,,,,,,1,1,0,1,0,2,0,n
longterm,sarima,packetrate,19032811.96,0.293898136,0.012648622,,,,,,,,,,,,1,1,0,2,0,0,0,n
longterm,sarima,packetrate,17358698.93,0.474752897,0.013043431,,,,,,,,,,,,1,1,0,2,0,1,0,n
longterm,sarima,packetrate,17579105.5,2.313154808,0.014423676,,,,,,,,,,,,1,1,0,2,0,2,0,n
longterm,sarima,packetrate,20082129.43,0.070248813,0.016329269,,,,,,,,,,,,1,1,0,0,0,0,0,c
longterm,sarima,packetrate,17493434.54,0.575076366,0.017177709,,,,,,,,,,,,1,1,0,0,0,1,0,c
longterm,sarima,packetrate,17463596.88,0.692200907,0.017547803,,,,,,,,,,,,1,1,0,0,0,2,0,c
longterm,sarima,packetrate,20087983.23,0.225193683,0.017182516,,,,,,,,,,,,1,1,0,1,0,0,0,c
longterm,sarima,packetrate,17459124.51,0.79845457,0.017211157,,,,,,,,,,,,1,1,0,1,0,1,0,c
longterm,sarima,packetrate,17484058.83,2.3318664,0.017590745,,,,,,,,,,,,1,1,0,1,0,2,0,c
longterm,sarima,packetrate,19034202.74,0.706382165,0.017535471,,,,,,,,,,,,1,1,0,2,0,0,0,c
longterm,sarima,packetrate,17362562.73,0.985951279,0.017581898,,,,,,,,,,,,1,1,0,2,0,1,0,c
longterm,sarima,packetrate,17313510.43,3.58592849,0.017590077,,,,,,,,,,,,1,1,0,2,0,2,0,c
longterm,sarima,packetrate,20087131.32,0.070258218,0.016348047,,,,,,,,,,,,1,1,0,0,0,0,0,t
longterm,sarima,packetrate,17503053.27,0.577487302,0.017200659,,,,,,,,,,,,1,1,0,0,0,1,0,t
longterm,sarima,packetrate,17474283.02,0.69231498,0.017560132,,,,,,,,,,,,1,1,0,0,0,2,0,t
longterm,sarima,packetrate,20092691.72,0.225130871,0.017104767,,,,,,,,,,,,1,1,0,1,0,0,0,t
longterm,sarima,packetrate,17469289.33,0.791904574,0.017163195,,,,,,,,,,,,1,1,0,1,0,1,0,t
longterm,sarima,packetrate,17620069.19,2.363312322,0.018153047,,,,,,,,,,,,1,1,0,1,0,2,0,t
longterm,sarima,packetrate,19037209.32,0.706920009,0.017979163,,,,,,,,,,,,1,1,0,2,0,0,0,t
longterm,sarima,packetrate,17370895.09,0.98810179,0.018166752,,,,,,,,,,,,1,1,0,2,0,1,0,t
longterm,sarima,packetrate,17803311.56,3.61008916,0.018219658,,,,,,,,,,,,1,1,0,2,0,2,0,t
longterm,sarima,packetrate,20089709.67,0.139575797,0.028347956,,,,,,,,,,,,1,1,0,0,0,0,0,ct
longterm,sarima,packetrate,17507619.74,0.770345889,0.029715432,,,,,,,,,,,,1,1,0,0,0,1,0,ct
longterm,sarima,packetrate,17474612.23,0.835394929,0.031033153,,,,,,,,,,,,1,1,0,0,0,2,0,ct
longterm,sarima,packetrate,20095128.63,0.332738651,0.029675308,,,,,,,,,,,,1,1,0,1,0,0,0,ct
longterm,sarima,packetrate,17471450.96,0.984006418,0.029799688,,,,,,,,,,,,1,1,0,1,0,1,0,ct
longterm,sarima,packetrate,17810201.96,3.665089275,0.03110281,,,,,,,,,,,,1,1,0,1,0,2,0,ct
longterm,sarima,packetrate,19038788.71,0.892579825,0.031021612,,,,,,,,,,,,1,1,0,2,0,0,0,ct
longterm,sarima,packetrate,17373535.75,1.165655125,0.031612746,,,,,,,,,,,,1,1,0,2,0,1,0,ct
longterm,sarima,packetrate,17691809.25,4.110454048,0.030104129,,,,,,,,,,,,1,1,0,2,0,2,0,ct
longterm,sarima,packetrate,17486865.38,0.2056009,0.012633594,,,,,,,,,,,,1,1,1,0,0,0,0,n
longterm,sarima,packetrate,17458592.61,0.469158879,0.013070517,,,,,,,,,,,,1,1,1,0,0,1,0,n
longterm,sarima,packetrate,17521466.67,0.947047185,0.014273627,,,,,,,,,,,,1,1,1,0,0,2,0,n
longterm,sarima,packetrate,17453341.45,0.347671629,0.012459525,,,,,,,,,,,,1,1,1,1,0,0,0,n
longterm,sarima,packetrate,17400569.54,0.398725588,0.013756928,,,,,,,,,,,,1,1,1,1,0,1,0,n
longterm,sarima,packetrate,17444979.25,1.417880338,0.015655953,,,,,,,,,,,,1,1,1,1,0,2,0,n
longterm,sarima,packetrate,17493867.43,0.512993551,0.01296712,,,,,,,,,,,,1,1,1,2,0,0,0,n
longterm,sarima,packetrate,17411904.64,0.953079525,0.014261998,,,,,,,,,,,,1,1,1,2,0,1,0,n
longterm,sarima,packetrate,17499027.13,2.498539866,0.016372643,,,,,,,,,,,,1,1,1,2,0,2,0,n
longterm,sarima,packetrate,17502901.12,0.48934721,0.017174626,,,,,,,,,,,,1,1,1,0,0,0,0,c
longterm,sarima,packetrate,17469079.04,0.847339955,0.017584686,,,,,,,,,,,,1,1,1,0,0,1,0,c
longterm,sarima,packetrate,17468179.43,1.691175785,0.019382645,,,,,,,,,,,,1,1,1,0,0,2,0,c
longterm,sarima,packetrate,17466437.99,0.827106801,0.017234774,,,,,,,,,,,,1,1,1,1,0,0,0,c
longterm,sarima,packetrate,17488036.49,0.66405808,0.017616584,,,,,,,,,,,,1,1,1,1,0,1,0,c
longterm,sarima,packetrate,17409244.05,3.390842983,0.019487783,,,,,,,,,,,,1,1,1,1,0,2,0,c
longterm,sarima,packetrate,17508150.42,1.146104745,0.017622427,,,,,,,,,,,,1,1,1,2,0,0,0,c
longterm,sarima,packetrate,17333552.09,3.290515451,0.017651873,,,,,,,,,,,,1,1,1,2,0,1,0,c
longterm,sarima,packetrate,17582371.63,4.448456427,0.019490552,,,,,,,,,,,,1,1,1,2,0,2,0,c
longterm,sarima,packetrate,17522177.59,0.491227573,0.017228035,,,,,,,,,,,,1,1,1,0,0,0,0,t
longterm,sarima,packetrate,17491090.5,0.860779759,0.017634788,,,,,,,,,,,,1,1,1,0,0,1,0,t
longterm,sarima,packetrate,17482601.65,1.771990747,0.019297127,,,,,,,,,,,,1,1,1,0,0,2,0,t
longterm,sarima,packetrate,17487132.72,0.821505521,0.017143561,,,,,,,,,,,,1,1,1,1,0,0,0,t
longterm,sarima,packetrate,17519978.97,0.748175967,0.018331795,,,,,,,,,,,,1,1,1,1,0,1,0,t
longterm,sarima,packetrate,17468347.8,2.167824369,0.019320258,,,,,,,,,,,,1,1,1,1,0,2,0,t
longterm,sarima,packetrate,17529432.15,1.160723649,0.018314375,,,,,,,,,,,,1,1,1,2,0,0,0,t
longterm,sarima,packetrate,17393022.46,2.448061271,0.018280601,,,,,,,,,,,,1,1,1,2,0,1,0,t
longterm,sarima,packetrate,17613722.77,3.503742538,0.01931183,,,,,,,,,,,,1,1,1,2,0,2,0,t
longterm,sarima,packetrate,17530333.51,0.609666178,0.029742752,,,,,,,,,,,,1,1,1,0,0,0,0,ct
longterm,sarima,packetrate,17493152.02,1.012757842,0.03047326,,,,,,,,,,,,1,1,1,0,0,1,0,ct
longterm,sarima,packetrate,17492001.63,1.963403731,0.03272883,,,,,,,,,,,,1,1,1,0,0,2,0,ct
longterm,sarima,packetrate,17492311.92,0.986990147,0.029788435,,,,,,,,,,,,1,1,1,1,0,0,0,ct
longterm,sarima,packetrate,17544837.09,0.897333021,0.030566538,,,,,,,,,,,,1,1,1,1,0,1,0,ct
longterm,sarima,packetrate,17487463.52,4.310087908,0.032545933,,,,,,,,,,,,1,1,1,1,0,2,0,ct
longterm,sarima,packetrate,17534594.09,1.320954234,0.030084038,,,,,,,,,,,,1,1,1,2,0,0,0,ct
longterm,sarima,packetrate,17410041.68,4.435842911,0.030514454,,,,,,,,,,,,1,1,1,2,0,1,0,ct
longterm,sarima,packetrate,17673476.5,5.220920233,0.03258944,,,,,,,,,,,,1,1,1,2,0,2,0,ct
longterm,sarima,packetrate,17459037.59,0.447164094,0.012519114,,,,,,,,,,,,1,1,2,0,0,0,0,n
longterm,sarima,packetrate,17458565.05,0.722434438,0.013802314,,,,,,,,,,,,1,1,2,0,0,1,0,n
longterm,sarima,packetrate,17556181.07,1.460564079,0.016304072,,,,,,,,,,,,1,1,2,0,0,2,0,n
longterm,sarima,packetrate,17560522.26,1.501748293,0.013661559,,,,,,,,,,,,1,1,2,1,0,0,0,n
longterm,sarima,packetrate,17443674.44,1.347724685,0.014524655,,,,,,,,,,,,1,1,2,1,0,1,0,n
longterm,sarima,packetrate,17421444.72,1.321183431,0.016424272,,,,,,,,,,,,1,1,2,1,0,2,0,n
longterm,sarima,packetrate,17773183.24,2.380533443,0.014308116,,,,,,,,,,,,1,1,2,2,0,0,0,n
longterm,sarima,packetrate,14683332.87,6.475747192,0.017563454,,,,,,,,,,,,1,1,2,2,0,1,0,n
longterm,sarima,packetrate,18796146.3,4.535265596,0.018312075,,,,,,,,,,,,1,1,2,2,0,2,0,n
longterm,sarima,packetrate,17765432.66,2.187063598,0.01755331,,,,,,,,,,,,1,1,2,0,0,0,0,c
longterm,sarima,packetrate,17533687.7,2.849823557,0.018708419,,,,,,,,,,,,1,1,2,0,0,1,0,c
longterm,sarima,packetrate,17580348.23,3.511417774,0.020639861,,,,,,,,,,,,1,1,2,0,0,2,0,c
longterm,sarima,packetrate,17784026.44,3.478065454,0.017595657,,,,,,,,,,,,1,1,2,1,0,0,0,c
longterm,sarima,packetrate,17423592.26,3.702362219,0.01872894,,,,,,,,,,,,1,1,2,1,0,1,0,c
longterm,sarima,packetrate,18235167143,4.486652512,0.020669587,,,,,,,,,,,,1,1,2,1,0,2,0,c
longterm,sarima,packetrate,17594972.21,4.145318236,0.017597864,,,,,,,,,,,,1,1,2,2,0,0,0,c
longterm,sarima,packetrate,15965614.79,5.918062804,0.018769796,,,,,,,,,,,,1,1,2,2,0,1,0,c
longterm,sarima,packetrate,18452059.48,5.663656166,0.020680494,,,,,,,,,,,,1,1,2,2,0,2,0,c
longterm,sarima,packetrate,17503725.39,0.878479619,0.017599741,,,,,,,,,,,,1,1,2,0,0,0,0,t
longterm,sarima,packetrate,17502331.81,1.451886172,0.018722264,,,,,,,,,,,,1,1,2,0,0,1,0,t
longterm,sarima,packetrate,17585925.73,2.557886352,0.020318906,,,,,,,,,,,,1,1,2,0,0,2,0,t
longterm,sarima,packetrate,17715539.16,2.439992417,0.017453436,,,,,,,,,,,,1,1,2,1,0,0,0,t
longterm,sarima,packetrate,17453552.68,2.312138802,0.018608329,,,,,,,,,,,,1,1,2,1,0,1,0,t
longterm,sarima,packetrate,17450976.66,3.504505616,0.019538576,,,,,,,,,,,,1,1,2,1,0,2,0,t
longterm,sarima,packetrate,17979668.41,3.78157698,0.017574811,,,,,,,,,,,,1,1,2,2,0,0,0,t
longterm,sarima,packetrate,14723925.78,7.446033203,0.01869004,,,,,,,,,,,,1,1,2,2,0,1,0,t
longterm,sarima,packetrate,20319466.78,5.729322553,0.019751482,,,,,,,,,,,,1,1,2,2,0,2,0,t
longterm,sarima,packetrate,17734183.88,2.861466265,0.03014043,,,,,,,,,,,,1,1,2,0,0,0,0,ct
longterm,sarima,packetrate,17732722.27,4.088947736,0.031976275,,,,,,,,,,,,1,1,2,0,0,1,0,ct
longterm,sarima,packetrate,17612432.35,4.786635499,0.033178285,,,,,,,,,,,,1,1,2,0,0,2,0,ct
longterm,sarima,packetrate,17726663.19,4.339376995,0.030185634,,,,,,,,,,,,1,1,2,1,0,0,0,ct
longterm,sarima,packetrate,17468003.23,4.669023123,0.032014741,,,,,,,,,,,,1,1,2,1,0,1,0,ct
longterm,sarima,packetrate,1.27688E+11,5.146019305,0.033148717,,,,,,,,,,,,1,1,2,1,0,2,0,ct
longterm,sarima,packetrate,17570916.78,4.885435179,0.030155936,,,,,,,,,,,,1,1,2,2,0,0,0,ct
longterm,sarima,packetrate,16334054.62,6.223241774,0.032010902,,,,,,,,,,,,1,1,2,2,0,1,0,ct
longterm,sarima,packetrate,19000514.79,6.525781685,0.033199214,,,,,,,,,,,,1,1,2,2,0,2,0,ct
longterm,sarima,packetrate,20008002.91,0.197170119,0.012195312,,,,,,,,,,,,2,0,0,0,0,0,0,n
longterm,sarima,packetrate,17493217.29,0.453890395,0.011512769,,,,,,,,,,,,2,0,0,0,0,1,0,n
longterm,sarima,packetrate,17463863.58,0.788276324,0.011997335,,,,,,,,,,,,2,0,0,0,0,2,0,n
longterm,sarima,packetrate,20016849.62,0.320892319,0.012241961,,,,,,,,,,,,2,0,0,1,0,0,0,n
longterm,sarima,packetrate,17458176.86,1.478422259,0.011864307,,,,,,,,,,,,2,0,0,1,0,1,0,n
longterm,sarima,packetrate,17514868.13,1.482805997,0.012340721,,,,,,,,,,,,2,0,0,1,0,2,0,n
longterm,sarima,packetrate,22812182.63,0.227948412,0.012972235,,,,,,,,,,,,2,0,0,2,0,0,0,n
longterm,sarima,packetrate,17372394.7,1.267852854,0.012075073,,,,,,,,,,,,2,0,0,2,0,1,0,n
longterm,sarima,packetrate,17170348.98,1.739401478,0.012708997,,,,,,,,,,,,2,0,0,2,0,2,0,n
longterm,sarima,packetrate,19722171.72,0.509800609,0.016424393,,,,,,,,,,,,2,0,0,0,0,0,0,c
longterm,sarima,packetrate,18704701.93,0.926585536,0.01647774,,,,,,,,,,,,2,0,0,0,0,1,0,c
longterm,sarima,packetrate,18274957.28,1.314876668,0.017287435,,,,,,,,,,,,2,0,0,0,0,2,0,c
longterm,sarima,packetrate,19734223.82,0.941503172,0.017272981,,,,,,,,,,,,2,0,0,1,0,0,0,c
longterm,sarima,packetrate,18235763.05,1.416086928,0.01730445,,,,,,,,,,,,2,0,0,1,0,1,0,c
longterm,sarima,packetrate,18154158.77,4.130077688,0.017317708,,,,,,,,,,,,2,0,0,1,0,2,0,c
longterm,sarima,packetrate,18835192.85,1.449340596,0.017597975,,,,,,,,,,,,2,0,0,2,0,0,0,c
longterm,sarima,packetrate,17896354.03,1.695084879,0.017635671,,,,,,,,,,,,2,0,0,2,0,1,0,c
longterm,sarima,packetrate,17689637.65,3.807415415,0.017570699,,,,,,,,,,,,2,0,0,2,0,2,0,c
longterm,sarima,packetrate,19291774.03,0.177472016,0.01633654,,,,,,,,,,,,2,0,0,0,0,0,0,t
longterm,sarima,packetrate,19316653.17,0.696839643,0.01638697,,,,,,,,,,,,2,0,0,0,0,1,0,t
longterm,sarima,packetrate,19055986.24,1.934161371,0.017201362,,,,,,,,,,,,2,0,0,0,0,2,0,t
longterm,sarima,packetrate,19325947.44,0.989301219,0.01709235,,,,,,,,,,,,2,0,0,1,0,0,0,t
longterm,sarima,packetrate,19322847.82,1.56787163,0.017131062,,,,,,,,,,,,2,0,0,1,0,1,0,t
longterm,sarima,packetrate,18821812.31,3.845365915,0.017149945,,,,,,,,,,,,2,0,0,1,0,2,0,t
longterm,sarima,packetrate,18748682,1.311017657,0.017422878,,,,,,,,,,,,2,0,0,2,0,0,0,t
longterm,sarima,packetrate,18755151.76,1.580349489,0.017442385,,,,,,,,,,,,2,0,0,2,0,1,0,t
longterm,sarima,packetrate,18349157.27,3.35002322,0.017453201,,,,,,,,,,,,2,0,0,2,0,2,0,t
longterm,sarima,packetrate,19260557.17,0.228962856,0.028207273,,,,,,,,,,,,2,0,0,0,0,0,0,ct
longterm,sarima,packetrate,19255200.33,0.835736302,0.02844644,,,,,,,,,,,,2,0,0,0,0,1,0,ct
longterm,sarima,packetrate,19016737.86,2.246479122,0.029679916,,,,,,,,,,,,2,0,0,0,0,2,0,ct
longterm,sarima,packetrate,19294144.92,1.182621852,0.029689524,,,,,,,,,,,,2,0,0,1,0,0,0,ct
longterm,sarima,packetrate,19263652.48,1.839879591,0.029697438,,,,,,,,,,,,2,0,0,1,0,1,0,ct
longterm,sarima,packetrate,18767698.49,4.42023088,0.02976253,,,,,,,,,,,,2,0,0,1,0,2,0,ct
longterm,sarima,packetrate,18714574.91,1.539511007,0.029983147,,,,,,,,,,,,2,0,0,2,0,0,0,ct
longterm,sarima,packetrate,18708222.35,1.837201361,0.03001142,,,,,,,,,,,,2,0,0,2,0,1,0,ct
longterm,sarima,packetrate,18301787.77,3.759765712,0.030009093,,,,,,,,,,,,2,0,0,2,0,2,0,ct
longterm,sarima,packetrate,17493131.85,0.375950848,0.011421961,,,,,,,,,,,,2,0,1,0,0,0,0,n
longterm,sarima,packetrate,17461311.97,0.661335662,0.011880189,,,,,,,,,,,,2,0,1,0,0,1,0,n
longterm,sarima,packetrate,17492238.71,0.914582161,0.012366705,,,,,,,,,,,,2,0,1,0,0,2,0,n
longterm,sarima,packetrate,17460254.81,1.121997644,0.01174584,,,,,,,,,,,,2,0,1,1,0,0,0,n
longterm,sarima,packetrate,17221829.43,1.462435812,0.01323833,,,,,,,,,,,,2,0,1,1,0,1,0,n
longterm,sarima,packetrate,16245445.03,3.587002371,0.014950433,,,,,,,,,,,,2,0,1,1,0,2,0,n
longterm,sarima,packetrate,17362795.31,1.26215945,0.011979357,,,,,,,,,,,,2,0,1,2,0,0,0,n
longterm,sarima,packetrate,17598119.41,1.103964289,0.013998975,,,,,,,,,,,,2,0,1,2,0,1,0,n
longterm,sarima,packetrate,16317276.22,2.750685299,0.014520373,,,,,,,,,,,,2,0,1,2,0,2,0,n
longterm,sarima,packetrate,18515712.4,0.733745844,0.016359946,,,,,,,,,,,,2,0,1,0,0,0,0,c
longterm,sarima,packetrate,18068692.4,1.507271103,0.017193226,,,,,,,,,,,,2,0,1,0,0,1,0,c
longterm,sarima,packetrate,17589307.38,3.70021927,0.017531913,,,,,,,,,,,,2,0,1,0,0,2,0,c
longterm,sarima,packetrate,18437542.4,1.504053245,0.017231439,,,,,,,,,,,,2,0,1,1,0,0,0,c
longterm,sarima,packetrate,18052599.27,4.412124657,0.017234929,,,,,,,,,,,,2,0,1,1,0,1,0,c
longterm,sarima,packetrate,1.24228E+11,4.095941146,0.017548111,,,,,,,,,,,,2,0,1,1,0,2,0,c
longterm,sarima,packetrate,17734188.86,1.864435077,0.017514544,,,,,,,,,,,,2,0,1,2,0,0,0,c
longterm,sarima,packetrate,17666248.05,2.253307269,0.017558681,,,,,,,,,,,,2,0,1,2,0,1,0,c
longterm,sarima,packetrate,6378353661,5.570664529,0.017549788,,,,,,,,,,,,2,0,1,2,0,2,0,c
