rmse,train_time,predict_time,n_ins,n_outs,res_sizes,n_leaking_rate,spectral_rads
13293746.878747081,0.09470605850219727,0.021902084350585938,10,1,100,0.3,0.3
13356693.285667248,0.17074108123779297,0.021604061126708984,10,1,100,0.3,0.5
14209567.409843355,0.16047096252441406,0.04126095771789551,10,1,100,0.3,0.7
13556528.847868504,0.1345210075378418,0.021767139434814453,10,1,100,0.3,0.9
15055144.841896724,0.09345817565917969,0.021843910217285156,10,1,100,0.5,0.1
13142735.64745088,0.1177361011505127,0.03581595420837402,10,1,100,0.5,0.3
13042977.877806809,0.15419483184814453,0.021732807159423828,10,1,100,0.5,0.5
13397870.756129395,0.1663830280303955,0.021632909774780273,10,1,100,0.5,0.7
12949374.503876735,0.11355781555175781,0.021855831146240234,10,1,100,0.5,0.9
16208967.576081302,0.09478211402893066,0.021902084350585938,10,1,100,0.8,0.1
13912525.92358111,0.2432241439819336,0.022688865661621094,10,1,100,0.8,0.3
13396809.406044021,0.12468290328979492,0.022515058517456055,10,1,100,0.8,0.5
13695262.74610487,0.2248668670654297,0.02196788787841797,10,1,100,0.8,0.7
13176428.2782618,0.1816248893737793,0.021886110305786133,10,1,100,0.8,0.9
15288000.151702205,0.13382601737976074,0.029639005661010742,10,1,200,0.1,0.1
14230745.776186984,0.1953730583190918,0.030258893966674805,10,1,200,0.1,0.3
13375070.826085197,0.17949509620666504,0.030272960662841797,10,1,200,0.1,0.5
13576190.302763194,0.162017822265625,0.02991008758544922,10,1,200,0.1,0.7
13833189.877675008,0.1907978057861328,0.029963016510009766,10,1,200,0.1,0.9
16095150.497270605,0.1586470603942871,0.03129005432128906,10,1,200,0.2,0.1
13754641.117096076,0.15506386756896973,0.029963970184326172,10,1,200,0.2,0.3
13844611.541067371,0.13463401794433594,0.029755830764770508,10,1,200,0.2,0.5
13338268.282015607,0.133774995803833,0.030630111694335938,10,1,200,0.2,0.7
13033664.472061241,0.14959192276000977,0.029710054397583008,10,1,200,0.2,0.9
15472590.167316686,0.16536593437194824,0.02981090545654297,10,1,200,0.3,0.1
14090479.18932263,0.20111417770385742,0.029953956604003906,10,1,200,0.3,0.3
13309613.933177873,0.22107481956481934,0.03093886375427246,10,1,200,0.3,0.5
13349593.684193527,0.26232385635375977,0.032089948654174805,10,1,200,0.3,0.7
12641951.806462556,0.16764092445373535,0.03196382522583008,10,1,200,0.3,0.9
19863909.811544668,0.18515491485595703,0.03189206123352051,10,1,200,0.5,0.1
13944361.823117943,0.20302295684814453,0.03278398513793945,10,1,200,0.5,0.3
13786990.777732626,0.14656496047973633,0.03235912322998047,10,1,200,0.5,0.5
13545893.28822553,0.16730594635009766,0.031948089599609375,10,1,200,0.5,0.7
13635755.140424343,0.24087285995483398,0.030113935470581055,10,1,200,0.5,0.9
20258047.709158413,0.18740200996398926,0.030230045318603516,10,1,200,0.8,0.1
14377052.957538012,0.17403101921081543,0.029829025268554688,10,1,200,0.8,0.3
13672969.713071892,0.20434093475341797,0.030450105667114258,10,1,200,0.8,0.5
13599954.220723962,0.25420522689819336,0.029803991317749023,10,1,200,0.8,0.7
13734130.78408877,0.14929699897766113,0.031400203704833984,10,1,200,0.8,0.9
27451617.21973097,0.38929104804992676,0.04677104949951172,10,1,400,0.1,0.1
19453341.58293198,0.3110020160675049,0.049291133880615234,10,1,400,0.1,0.3
14921498.6378937,0.3998680114746094,0.04793596267700195,10,1,400,0.1,0.5
15998914.606365433,0.287067174911499,0.048152923583984375,10,1,400,0.1,0.7
16456445.299214508,0.3265538215637207,0.04774188995361328,10,1,400,0.1,0.9
24103998.27011681,0.3888671398162842,0.046295881271362305,10,1,400,0.2,0.1
16007444.236477902,0.488677978515625,0.04765796661376953,10,1,400,0.2,0.3
16030418.28321329,0.3702201843261719,0.04712700843811035,10,1,400,0.2,0.5
17491567.81280667,0.2847480773925781,0.048651933670043945,10,1,400,0.2,0.7
16268626.89452696,0.3095271587371826,0.048486948013305664,10,1,400,0.2,0.9
31820311.287425578,0.31153106689453125,0.048135995864868164,10,1,400,0.3,0.1
17624632.59628596,0.3013901710510254,0.04832196235656738,10,1,400,0.3,0.3
15438309.677104015,0.21921110153198242,0.04604506492614746,10,1,400,0.3,0.5
16181014.739450766,0.289276123046875,0.047760009765625,10,1,400,0.3,0.7
15466652.584101712,0.34784793853759766,0.0898888111114502,10,1,400,0.3,0.9
31732682.77647574,0.39215993881225586,0.047963857650756836,10,1,400,0.5,0.1
19960107.391043928,0.2918248176574707,0.07116079330444336,10,1,400,0.5,0.3
17728522.331518237,0.41630101203918457,0.04621291160583496,10,1,400,0.5,0.5
15240258.336905876,0.27383899688720703,0.06330704689025879,10,1,400,0.5,0.7
15600327.579671782,0.3310210704803467,0.048089027404785156,10,1,400,0.5,0.9
31734603.564643838,0.28945183753967285,0.05410885810852051,10,1,400,0.8,0.1
20169021.892902207,0.4014580249786377,0.0484619140625,10,1,400,0.8,0.3
15502934.220924856,0.2842409610748291,0.0481259822845459,10,1,400,0.8,0.5
14184806.54850212,0.3896920680999756,0.05117511749267578,10,1,400,0.8,0.7
14395079.304346526,0.2653360366821289,0.051241159439086914,10,1,400,0.8,0.9
68972903.48937844,0.49929213523864746,0.07008004188537598,10,1,600,0.1,0.1
28440253.994499527,0.380159854888916,0.07045793533325195,10,1,600,0.1,0.3
21294796.57958223,0.4785730838775635,0.06974315643310547,10,1,600,0.1,0.5
20456624.94795804,0.3862149715423584,0.0917208194732666,10,1,600,0.1,0.7
20148687.009828806,0.49947190284729004,0.09939193725585938,10,1,600,0.1,0.9
37214844.270066686,0.38013195991516113,0.06943511962890625,10,1,600,0.2,0.1
26664115.417503733,0.4884669780731201,0.06524109840393066,10,1,600,0.2,0.3
