rmse,train_time,predict_time,n_ins,n_outs,res_sizes,n_leaking_rate,spectral_rads
222.737678247033,0.2018599510192871,0.032620906829833984,10,1,200,0.2,0.1
192.60670955157897,0.2902538776397705,0.03036189079284668,10,1,200,0.2,0.3
174.59917534110124,0.1797499656677246,0.030400991439819336,10,1,200,0.2,0.5
192.8167430243552,0.22894620895385742,0.030180931091308594,10,1,200,0.2,0.7
171.35755910215016,0.17834806442260742,0.03202509880065918,10,1,200,0.2,0.9
226.92403354915268,0.19106197357177734,0.03027200698852539,10,1,200,0.3,0.1
181.39676756007236,0.1351768970489502,0.03054213523864746,10,1,200,0.3,0.3
175.8150952157495,0.17098498344421387,0.030363082885742188,10,1,200,0.3,0.5
183.39368307374272,0.15771007537841797,0.03143501281738281,10,1,200,0.3,0.7
180.5897175037764,0.2446730136871338,0.030158042907714844,10,1,200,0.3,0.9
217.69171121646144,0.20204901695251465,0.030319929122924805,10,1,200,0.5,0.1
197.56151015504634,0.15826797485351562,0.03055119514465332,10,1,200,0.5,0.3
181.9305743480962,0.21338701248168945,0.030429840087890625,10,1,200,0.5,0.5
162.05184718442067,0.2967219352722168,0.09280610084533691,10,1,200,0.5,0.7
152.18723214515717,0.2371690273284912,0.030620098114013672,10,1,200,0.5,0.9
199.9951744246593,0.2507009506225586,0.06157207489013672,10,1,200,0.8,0.1
163.36419928158358,0.2358410358428955,0.030382871627807617,10,1,200,0.8,0.3
150.6091670044914,0.1596670150756836,0.030539989471435547,10,1,200,0.8,0.5
162.86271263081937,0.16885995864868164,0.03063797950744629,10,1,200,0.8,0.7
150.45508117448264,0.20995092391967773,0.030685901641845703,10,1,200,0.8,0.9
521.3366808207198,0.244096040725708,0.05037498474121094,10,1,400,0.1,0.1
375.3581434334699,0.28196001052856445,0.04931497573852539,10,1,400,0.1,0.3
418.2266369231905,0.247283935546875,0.04954099655151367,10,1,400,0.1,0.5
422.8843918505,0.23839092254638672,0.04938507080078125,10,1,400,0.1,0.7
332.58648979187257,0.30918002128601074,0.049894094467163086,10,1,400,0.1,0.9
603.1195837104221,0.2797689437866211,0.04958510398864746,10,1,400,0.2,0.1
311.19890980398094,0.24004006385803223,0.0512080192565918,10,1,400,0.2,0.3
305.1821551097207,0.2738800048828125,0.04763913154602051,10,1,400,0.2,0.5
337.28796405478874,0.3751790523529053,0.05202889442443848,10,1,400,0.2,0.7
333.39436182390864,0.253619909286499,0.05207705497741699,10,1,400,0.2,0.9
738.805988695829,0.3366680145263672,0.05205202102661133,10,1,400,0.3,0.1
381.29814898083004,0.24013590812683105,0.052484989166259766,10,1,400,0.3,0.3
359.5867198936318,0.25800204277038574,0.05192995071411133,10,1,400,0.3,0.5
276.14754551918975,0.267056941986084,0.05247783660888672,10,1,400,0.3,0.7
303.63114140783216,0.33417510986328125,0.05229997634887695,10,1,400,0.3,0.9
721.3391502322236,0.31893301010131836,0.04912590980529785,10,1,400,0.5,0.1
276.8921976986113,0.28079795837402344,0.049326181411743164,10,1,400,0.5,0.3
240.7742428904944,0.3365359306335449,0.049404144287109375,10,1,400,0.5,0.5
280.07476401878745,0.3692660331726074,0.050646066665649414,10,1,400,0.5,0.7
259.6894515704589,0.26997804641723633,0.04806995391845703,10,1,400,0.5,0.9
1067.7620095858576,0.2649068832397461,0.04975008964538574,10,1,400,0.8,0.1
284.14080596206276,0.2398061752319336,0.048425912857055664,10,1,400,0.8,0.3
245.8000738403256,0.2627370357513428,0.049343109130859375,10,1,400,0.8,0.5
236.62548377033255,0.37120890617370605,0.04778909683227539,10,1,400,0.8,0.7
176.71964214855268,0.42000508308410645,0.04931497573852539,10,1,400,0.8,0.9
1435.39378837827,0.566046953201294,0.07149791717529297,10,1,600,0.1,0.1
749.6817674943335,0.4528341293334961,0.07150983810424805,10,1,600,0.1,0.3
716.987668487205,0.6696329116821289,0.07161307334899902,10,1,600,0.1,0.5
641.271749423775,0.5300989151000977,0.1231691837310791,10,1,600,0.1,0.7
562.1951953354358,0.4036588668823242,0.0719759464263916,10,1,600,0.1,0.9
1855.0045803542282,0.4921078681945801,0.06819701194763184,10,1,600,0.2,0.1
871.0097898664527,0.530987024307251,0.07229018211364746,10,1,600,0.2,0.3
569.280582943709,0.45485997200012207,0.07187008857727051,10,1,600,0.2,0.5
640.5124284442726,0.4093971252441406,0.07230401039123535,10,1,600,0.2,0.7
624.6060827333781,0.44971394538879395,0.07372903823852539,10,1,600,0.2,0.9
1810.1607931593678,0.4663980007171631,0.07161712646484375,10,1,600,0.3,0.1
634.6006779385075,0.6078169345855713,0.07155013084411621,10,1,600,0.3,0.3
546.4156773029445,0.4424459934234619,0.0678410530090332,10,1,600,0.3,0.5
629.4056389497065,0.430635929107666,0.07219314575195312,10,1,600,0.3,0.7
484.99750984591986,0.6126861572265625,0.07197213172912598,10,1,600,0.3,0.9
843.3775179096691,0.437420129776001,0.06799602508544922,10,1,600,0.5,0.1
579.0561672143072,0.4225630760192871,0.07173490524291992,10,1,600,0.5,0.3
557.0237300002683,0.5209050178527832,0.11775708198547363,10,1,600,0.5,0.5
462.4628571571407,0.3784029483795166,0.07187509536743164,10,1,600,0.5,0.7
363.807139679879,0.3968338966369629,0.07214689254760742,10,1,600,0.5,0.9
1055.0405820734236,0.4501638412475586,0.07316088676452637,10,1,600,0.8,0.1
509.2152105867464,0.4761791229248047,0.07543492317199707,10,1,600,0.8,0.3
418.767611294378,0.3944389820098877,0.0760049819946289,10,1,600,0.8,0.5
249.2237361874031,0.6323699951171875,0.07206392288208008,10,1,600,0.8,0.7
267.104460203293,0.5033290386199951,0.07228589057922363,10,1,600,0.8,0.9
7983.598260262462,1.256274938583374,0.1864011287689209,10,1,1000,0.1,0.1
3109.000280627093,1.216623067855835,0.21380996704101562,10,1,1000,0.1,0.3
2294.593924362766,0.9671540260314941,0.22000694274902344,10,1,1000,0.1,0.5
2177.0616917688853,1.1045958995819092,0.17145895957946777,10,1,1000,0.1,0.7
1811.3554889828688,1.4842710494995117,0.19765210151672363,10,1,1000,0.1,0.9
4168.567011833123,1.1652860641479492,0.2517220973968506,10,1,1000,0.2,0.1
1889.8942551341033,1.1619699001312256,0.22362494468688965,10,1,1000,0.2,0.3
2231.7998796406823,1.354308843612671,0.2912888526916504,10,1,1000,0.2,0.5
2138.872732793664,1.058661937713623,0.22719311714172363,10,1,1000,0.2,0.7
1691.6884108900815,1.164884090423584,0.1810610294342041,10,1,1000,0.2,0.9
4604.534181686327,1.043057918548584,0.3065929412841797,10,1,1000,0.3,0.1
2438.0880560785668,1.1434590816497803,0.2119460105895996,10,1,1000,0.3,0.3
1767.4106554369816,1.0798170566558838,0.1885688304901123,10,1,1000,0.3,0.5
1547.810537372896,1.3492169380187988,0.2553379535675049,10,1,1000,0.3,0.7
1413.2143990539098,1.119157075881958,0.22458195686340332,10,1,1000,0.3,0.9
2768.097305630609,1.1879479885101318,0.1802840232849121,10,1,1000,0.5,0.1
2161.19764742348,0.9831151962280273,0.2095959186553955,10,1,1000,0.5,0.3
1122.2203984687874,1.1516680717468262,0.2166430950164795,10,1,1000,0.5,0.5
996.8800489436321,1.0334131717681885,0.21706008911132812,10,1,1000,0.5,0.7
848.5094835967598,1.0200591087341309,0.21935606002807617,10,1,1000,0.5,0.9
2718.604841884361,1.3275370597839355,0.22920703887939453,10,1,1000,0.8,0.1
924.0569789816941,1.7225239276885986,0.21883392333984375,10,1,1000,0.8,0.3
937.4175042405909,1.427441120147705,0.23529696464538574,10,1,1000,0.8,0.5
637.8799632609756,1.2300820350646973,0.2968151569366455,10,1,1000,0.8,0.7
587.9404620079571,1.0163040161132812,0.17378497123718262,10,1,1000,0.8,0.9
154.98883544943308,0.06747889518737793,0.01675701141357422,20,1,50,0.1,0.1
147.1088921549974,0.06661200523376465,0.0165860652923584,20,1,50,0.1,0.3
142.47439015861067,0.06724214553833008,0.016733884811401367,20,1,50,0.1,0.5
143.0353186905778,0.06707096099853516,0.016653060913085938,20,1,50,0.1,0.7
137.27100663288732,0.06728386878967285,0.016641855239868164,20,1,50,0.1,0.9
147.7820765160111,0.06747794151306152,0.016616106033325195,20,1,50,0.2,0.1
