rmse,train_time,predict_time,p_params,d_params,q_params,t_params,P_params,D_params,Q_params,m_params
17863959.36787995,2.843325134698182,0.03013885912097646,"(2, 0, 2)","(0, 0, 1, 0)",ct
17874726.633783735,4.824304510548728,0.03190369538140891,"(2, 0, 2)","(0, 0, 2, 0)",ct
18367206.264361653,3.9557292902596903,0.029859522483527023,"(2, 0, 2)","(1, 0, 0, 0)",ct
17847144.008231707,4.355442057017895,0.030127948713472304,"(2, 0, 2)","(1, 0, 1, 0)",ct
17579100.25530142,6.048050461007748,0.03193400084336033,"(2, 0, 2)","(1, 0, 2, 0)",ct
17925739.363357,4.179296201092775,0.03011484530755492,"(2, 0, 2)","(2, 0, 0, 0)",ct
17912542.81251825,5.771379473370589,0.030142420975763178,"(2, 0, 2)","(2, 0, 1, 0)",ct
17631713.28383657,6.83602076295149,0.03194291283368782,"(2, 0, 2)","(2, 0, 2, 0)",ct
19428649.62370702,0.05023178624371476,0.012675636603738914,"(2, 1, 0)","(0, 0, 0, 0)",n
17449844.899613794,0.4741769150907035,0.012649215695979614,"(2, 1, 0)","(0, 0, 1, 0)",n
17404520.51241044,1.247078704947113,0.014461298995736373,"(2, 1, 0)","(0, 0, 2, 0)",n
19032817.631983694,0.31810620897322506,0.013692683596627992,"(2, 1, 0)","(1, 0, 0, 0)",n
17493924.974855796,0.528916783180101,0.013176852132360565,"(2, 1, 0)","(1, 0, 1, 0)",n
17705785.387799032,2.6209154380739514,0.015046789128585219,"(2, 1, 0)","(1, 0, 2, 0)",n
19250048.86603795,0.18203990824281957,0.014278786320986132,"(2, 1, 0)","(2, 0, 0, 0)",n
17001856.066354774,0.9512927105135482,0.014279451517306472,"(2, 1, 0)","(2, 0, 1, 0)",n
16938876.78982935,3.335495869601466,0.015661467012561513,"(2, 1, 0)","(2, 0, 2, 0)",n
19430959.97379961,0.12868595066726704,0.01743187344371212,"(2, 1, 0)","(0, 0, 0, 0)",c
17459377.58020381,1.0610893516495277,0.017500353312011573,"(2, 1, 0)","(0, 0, 1, 0)",c
17411839.902942155,2.105513843070287,0.01763736141109806,"(2, 1, 0)","(0, 0, 2, 0)",c
19034679.588833485,0.7501854093332166,0.01787559361078844,"(2, 1, 0)","(1, 0, 0, 0)",c
17504557.264956526,1.1722081420260393,0.017816900782737868,"(2, 1, 0)","(1, 0, 1, 0)",c
17465868.549860716,4.174636658117581,0.017839151486524624,"(2, 1, 0)","(1, 0, 2, 0)",c
19252107.092421234,0.44647305772539275,0.019188787306472218,"(2, 1, 0)","(2, 0, 0, 0)",c
17003914.56521465,2.0187704110626368,0.019407388295708743,"(2, 1, 0)","(2, 0, 1, 0)",c
17152457.482252095,5.342307563354112,0.019300087773785755,"(2, 1, 0)","(2, 0, 2, 0)",c
19435792.90848033,0.12905768397864073,0.017444926790212537,"(2, 1, 0)","(0, 0, 0, 0)",t
17475255.333451953,1.051019764455612,0.017319975374432223,"(2, 1, 0)","(0, 0, 1, 0)",t
17420712.85722961,2.1339705612594404,0.017869452140509445,"(2, 1, 0)","(0, 0, 2, 0)",t
19038605.687622957,0.7474399215386007,0.01763322684264268,"(2, 1, 0)","(1, 0, 0, 0)",t
17520918.992574815,1.1741518567041147,0.01770405469557286,"(2, 1, 0)","(1, 0, 1, 0)",t
17689526.507188123,3.859530804985924,0.018089402471431492,"(2, 1, 0)","(1, 0, 2, 0)",t
19256443.070640203,0.4689446714566413,0.01963764662420198,"(2, 1, 0)","(2, 0, 0, 0)",t
17010491.85361323,2.106013891959954,0.019726956866389915,"(2, 1, 0)","(2, 0, 1, 0)",t
16913197.455462202,5.265973123649968,0.01914465865772107,"(2, 1, 0)","(2, 0, 2, 0)",t
19438316.20820456,0.18453349733409224,0.031432902968509625,"(2, 1, 0)","(0, 0, 0, 0)",ct
17478153.269206345,1.3025074245525283,0.029830141848092403,"(2, 1, 0)","(0, 0, 1, 0)",ct
17437425.652101375,2.49176156252163,0.03008542790531688,"(2, 1, 0)","(0, 0, 2, 0)",ct
19040679.24149496,0.9142747598469328,0.03005821028920962,"(2, 1, 0)","(1, 0, 0, 0)",ct
17524911.372853022,1.3599006207670887,0.030207086429618574,"(2, 1, 0)","(1, 0, 1, 0)",ct
17599480.89949451,4.908857809974064,0.030168480720384264,"(2, 1, 0)","(1, 0, 2, 0)",ct
19258718.461226314,0.5648381837322194,0.03193274172175397,"(2, 1, 0)","(2, 0, 0, 0)",ct
17014655.21070791,2.32703335655683,0.03194299937708663,"(2, 1, 0)","(2, 0, 1, 0)",ct
17048553.171337552,6.065654499816442,0.03195405572051821,"(2, 1, 0)","(2, 0, 2, 0)",ct
17450269.433786184,0.29984938857959825,0.012722812654850464,"(2, 1, 1)","(0, 0, 0, 0)",n
17238712.762707695,1.2056494791453984,0.014488765777642193,"(2, 1, 1)","(0, 0, 1, 0)",n
1254554971.8440397,4.781563335466215,0.01759564975543944,"(2, 1, 1)","(0, 0, 2, 0)",n
17358692.073195294,0.48589982539592125,0.013407779899497615,"(2, 1, 1)","(1, 0, 0, 0)",n
17411903.000003632,0.9682084674088556,0.014456863505136076,"(2, 1, 1)","(1, 0, 1, 0)",n
14687490.620472163,6.7140983816850515,0.017629581272672785,"(2, 1, 1)","(1, 0, 2, 0)",n
7.793260506407919e+18,0.9608111944345675,0.014168843962826621,"(2, 1, 1)","(2, 0, 0, 0)",n
17412610.597629517,0.6565172839136452,0.0147403827907069,"(2, 1, 1)","(2, 0, 1, 0)",n
16731621.129599418,4.611732869527235,0.016600340993661755,"(2, 1, 1)","(2, 0, 2, 0)",n
17463123.416644778,0.6214631517303938,0.01726620307596553,"(2, 1, 1)","(0, 0, 0, 0)",c
17255968.490846105,2.0621510109160437,0.017859588738438074,"(2, 1, 1)","(0, 0, 1, 0)",c
14921394.469944587,5.813394878824128,0.018951895963820416,"(2, 1, 1)","(0, 0, 2, 0)",c
17366904.132629897,0.9961714696488205,0.017788671513893427,"(2, 1, 1)","(1, 0, 0, 0)",c
17322574.837232295,3.328010245432916,0.017656146136608555,"(2, 1, 1)","(1, 0, 1, 0)",c
1927204337725.875,6.128397579012109,0.01911043809684853,"(2, 1, 1)","(1, 0, 2, 0)",c
17005235.61791117,2.014442121148251,0.018999882015893466,"(2, 1, 1)","(2, 0, 0, 0)",c
17440092.732853096,1.1135744516818407,0.019085219180739507,"(2, 1, 1)","(2, 0, 1, 0)",c
17576430.45876351,5.5513443641391085,0.01991080898407091,"(2, 1, 1)","(2, 0, 2, 0)",c
17484397.891999926,0.6429780375208012,0.018016395478344757,"(2, 1, 1)","(0, 0, 0, 0)",t
17279787.823210005,2.096036705116643,0.01829953069223062,"(2, 1, 1)","(0, 0, 1, 0)",t
1614147895.9319112,5.871798979712834,0.019488521883637595,"(2, 1, 1)","(0, 0, 2, 0)",t
17382889.89382357,1.0084813549001022,0.017966104713340387,"(2, 1, 1)","(1, 0, 0, 0)",t
17389999.356639493,2.552027177131897,0.017900460414049323,"(2, 1, 1)","(1, 0, 1, 0)",t
14672633.67253786,7.583041362490943,0.019143553391045946,"(2, 1, 1)","(1, 0, 2, 0)",t
17013696.74491896,2.1094862368324616,0.019923634376390123,"(2, 1, 1)","(2, 0, 0, 0)",t
17525221.76731786,1.2922185949300673,0.01934259840036485,"(2, 1, 1)","(2, 0, 1, 0)",t
16696420.987368856,6.3136930245097425,0.019004870139831327,"(2, 1, 1)","(2, 0, 2, 0)",t
17488536.957288127,0.7647501319328661,0.02985556269879867,"(2, 1, 1)","(0, 0, 0, 0)",ct
17278912.925975118,2.464153892204855,0.030112029536056066,"(2, 1, 1)","(0, 0, 1, 0)",ct
374511650068.5514,6.699774459022079,0.0319815123208477,"(2, 1, 1)","(0, 0, 2, 0)",ct
17387483.974039976,1.1681418854429486,0.030142902338066418,"(2, 1, 1)","(1, 0, 0, 0)",ct
12518467525.163877,4.4593175953676125,0.030177872093264037,"(2, 1, 1)","(1, 0, 1, 0)",ct
15811587.476097131,6.459334490279427,0.03196203044018005,"(2, 1, 1)","(1, 0, 2, 0)",ct
17019919.64973207,2.299185117368596,0.03190020875715842,"(2, 1, 1)","(2, 0, 0, 0)",ct
17478976.8147983,1.3318671116766698,0.031958970876492354,"(2, 1, 1)","(2, 0, 1, 0)",ct
17563735.104347847,5.849580762225114,0.03193575914502851,"(2, 1, 1)","(2, 0, 2, 0)",ct
18194542.720655914,2.0155268979666494,0.014194133584326838,"(2, 1, 2)","(0, 0, 0, 0)",n
17263208.3766537,3.515379266241126,0.01678904265271387,"(2, 1, 2)","(0, 0, 1, 0)",n
17483691.57873637,3.0449209515875912,0.017727455634663537,"(2, 1, 2)","(0, 0, 2, 0)",n
18448517.321962006,2.4578619433184676,0.014344518860605405,"(2, 1, 2)","(1, 0, 0, 0)",n
17520859.13474646,2.205952285164757,0.015228854945263121,"(2, 1, 2)","(1, 0, 1, 0)",n
19347846.561334513,4.572249469100934,0.01835280154806298,"(2, 1, 2)","(1, 0, 2, 0)",n
17771806.8570963,3.3588623989236455,0.015428713915045434,"(2, 1, 2)","(2, 0, 0, 0)",n
16678600.435890984,4.330737846460489,0.01644043933737179,"(2, 1, 2)","(2, 0, 1, 0)",n
18173120.71804619,5.065516428591094,0.019487102402204012,"(2, 1, 2)","(2, 0, 2, 0)",n
18134272.49776263,3.519921678948091,0.017774700411415326,"(2, 1, 2)","(0, 0, 0, 0)",c
17985762.895561356,4.302536294129395,0.01988140063212294,"(2, 1, 2)","(0, 0, 1, 0)",c
17519443.007301953,5.36176914195856,0.02099680391494914,"(2, 1, 2)","(0, 0, 2, 0)",c
18138326.28356299,3.9781223121204126,0.018075732008276744,"(2, 1, 2)","(1, 0, 0, 0)",c
17608467.980729695,4.766797307830123,0.019485471653061547,"(2, 1, 2)","(1, 0, 1, 0)",c
18625330.782092806,5.845508663114138,0.021295677300449792,"(2, 1, 2)","(1, 0, 2, 0)",c
17662618.932761617,5.527676822451935,0.01941386490954199,"(2, 1, 2)","(2, 0, 0, 0)",c
17512806.5042042,5.279922008514404,0.019935231191831975,"(2, 1, 2)","(2, 0, 1, 0)",c
18265697.314627796,6.047053665170183,0.020879887459823953,"(2, 1, 2)","(2, 0, 2, 0)",c
18543535.88406366,3.419798317894534,0.017963150924917924,"(2, 1, 2)","(0, 0, 0, 0)",t
1488159645.1836553,4.335099391100104,0.0193719547131449,"(2, 1, 2)","(0, 0, 1, 0)",t
17695564.68688364,4.38114962147931,0.02068860646810113,"(2, 1, 2)","(0, 0, 2, 0)",t
18860007.617228996,3.9107043211429002,0.017927526720619428,"(2, 1, 2)","(1, 0, 0, 0)",t
17653490.38549654,3.2841193096210666,0.019273531111675367,"(2, 1, 2)","(1, 0, 1, 0)",t
19262918.577221468,6.057407249052471,0.020548253438368105,"(2, 1, 2)","(1, 0, 2, 0)",t
18118782.609779906,5.379377309396457,0.019496197943727034,"(2, 1, 2)","(2, 0, 0, 0)",t
16843493.817453664,6.149592788476819,0.019270218139865646,"(2, 1, 2)","(2, 0, 1, 0)",t
18168985.795465123,6.1153399341895485,0.01986788487236412,"(2, 1, 2)","(2, 0, 2, 0)",t
18064881.440394036,3.916992246609707,0.03022916517789395,"(2, 1, 2)","(0, 0, 0, 0)",ct
17994283.429547068,4.888216050352773,0.03195476645111048,"(2, 1, 2)","(0, 0, 1, 0)",ct
17623720.25426048,6.118416368466397,0.03361751317695084,"(2, 1, 2)","(0, 0, 2, 0)",ct
18143476.616709117,4.653961969864326,0.030052590907539197,"(2, 1, 2)","(1, 0, 0, 0)",ct
17670155.793571442,5.305842621329274,0.03187107332802045,"(2, 1, 2)","(1, 0, 1, 0)",ct
18740009.572109427,6.679121289813222,0.03325022016414402,"(2, 1, 2)","(1, 0, 2, 0)",ct
17789966.03263511,6.092012215339416,0.03183894310133313,"(2, 1, 2)","(2, 0, 0, 0)",ct
17548770.40951068,6.02394938808319,0.032107039561333886,"(2, 1, 2)","(2, 0, 1, 0)",ct
98083888290.76025,6.834664647406672,0.03343122596559717,"(2, 1, 2)","(2, 0, 2, 0)",ct
